,text,misogynous
928,<MENTION_4> Hysterical screaming is what woman should try not to do - -cl… <URL>,1
929,much confirms that she is a hysterical Liberal wacko. Any woman who forces pothe… <URL>,1
930,- further away and didn't see what was wrapped in the bundle that the hysterical woman cradled. 'But I'm not going to -,1
931,Oh my god - a hysterical woman with a loaded gun!!! 😂 #thelastpost,1
932,And some hysterical Dem woman actually tried to defend the ad on Dem desperation. Fac… <URL>,1
933,Someone tell the hysterical woman that the last time Cam was without Benjamin he won league MVP.,1
934,"To the woman in a car, honking at me for two blocks on Bank: you looked hysterical and idiotic, and I was getting a nice workout. So there.",1
935,"Just watched the video, I thought Candace’s behaviour was shocking. The woman is hysterical, you did well Blaire.",1
936,"ok this is not for kids but OMG this woman is hysterical, !!! I think these things sometimes !!!! but she by god... <URL>",1
937,Yes exactly. Works both ways. The amount of times I’ve been groped by some hysterical straight girl on a night out… <URL>,1
938,Grace is literally the most boujee girl on the planet and it's hysterical,1
939,"the 12 -year -old hysterical girl look isn't good on a President, ... <URL>",1
940,<MENTION_4> Three I think. With that hysterical Girl aka Model. I… <URL>,1
941,My grandpa once told me 'The only bitch that matters is my DOG' and I've stood by that my whole life. #BitchesAreDogs #DogBitch #Ihatewome,1
942,Wow they tried to give me a FEMALE DOCTOR TODAY. I didn't even know those EXISTEd...,1
943,Women are children. They require men in their lives to set boundaries and teach them lessons.@,1
944,Women want everything to be 50/50 but then they make 100% of the Ghostbusters FEMALE. wtf!!!,1
945,Maybe if women want to stop being seen as inferior to men they should stop acting inferior to us!^,1
946,If feminazis put the same effort into working as they did bitching about patriarchy then maybe they would actually deserve equal pay.,1
947,Today we found out my wife was pregnant with a girl. Like a normal bitch she can't do anything right,1
948,IF WOMEN BLEED SO MUCH ONCE A MONTH HOW DO THEY STAY ALIVE? BECAUSE THEY'RE #DEMONS #WOMENAREDEMONS #BITCHBLOOD!!,1
949,Feminists become radicalized when they refuse to submit to their urges to be subservient to men. It's science...,1
950,Last I checked men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!,1
951,"Yeah, here I am again. Anyone else see at least 5-10 women today? Can't believe they were ALLOWED outside. Who do I complain to????",1
952,If rape is real why aren't more people reporting it? Just another feminist lie.;,1
953,Ever try to make a girl play video games? they are terrible. these are the skills they will need for the future. we're fucked.@,1
954,Anhyone else hate the way women smell? I think it's because they're BITCHES!!!!!! Fuck you bitch!!!?!,1
955,Cant believe they hired a WOMAN and NOT ME!!!! I guess McDOnalds #hatesmen? #mickyDhasnoD #fuckyouRonald..,1
956,Rape Culture is just another millenial myth made by bloggers and Instagram sluts.;;,1
957,Im so glad I make more money because I'm an a man! Can't wait for more women to get LESS and do MORE! #keepWomenDown#,1
958,The only woman I respect is MY MOM and that's why we still live together. No one does laundry like her #laundryqueen #ilovemymom #fuckwome/,1
959,This bitch out here settin up dick appointments and your lame ass can't even get a text back <URL>,1
960,"The LAST thing I want to do is support WOMENS RIGHTS, it's EXCLUDING ALL THE MEN. WHAT HAPPENED TO MENS RIGHTS?!",1
961,I swear to god if one more bitch tells me not to call her bitch I'm going to slap the shit out of that bitch #fuckbitches #bitchesstink;;,1
962,If you havent hired a man over a woman in the workplace due to SMARTNESS I don't want to even KNOW you. Men are SMARTER it's a FACT. #menS;;,1
963,"#HalloweenCostumeIdeas Kim Kardashian's vagina... In other words, ground beef.",1
964,#WeAlmostDatedBut FRIEND ZONED #WomenSuckk,1
965,you've turned into such trash #WomenSuck,1
966,mermaids are women. Therefore they suck and have to be sacrificed #WomenSuck,1
967,don't waist your time. Girls are all selfish bitches #WomenSuck,1
968,come on woman do your job right #WomenSuck,1
969,thiers none because not all men rape,1
970,girls are attention whores #WomenSuck,1
971,"Learning? Yes, like how much they nag and how hysterical they get over the most minuscule of things. Females = unbalanced & crazy #schizo",1
972,she's a woman. She can't help the fact that she sucks,1
973,you shouldn't be leaving your kitchen unattended #WomenSuck,1
974,I know. It must be so hard waiving pom poms around at this hour #WomenSuck,1
975,no I said hope. I hope you women learn your place! #SitDownInTheKitchen,1
976,"Taylor Swift is an untalented skank who can't sing, knows 3 guitar chords, and has an Adams apple #WomenSuck",1
977,maybe if you weren't such a tease your mom wouldn't tease you #WomenSuck,1
978,things wouldn't need fixing if girls didn't fuck them up! #WomenSuck,1
979,Anita is equating gamergate to cosby and weinstein so she can equate herself to actual rape victims so she can keep playing the card,1
980,But how can they be raped if no men are there to rape them?,1
981,Fuck you and all of your videos you stupid video game criticizing bitch stop fucking talking about things you know nothing about fucker,1
982,"Y'know, you'd probably get a job at Subway because all a cunt like you is good for is making sandwiches",1
983,"no no, not people. WOMEN. They're not people.",1
984,"why do women have holes? To fill, duhh!",1
985,don't even get me started on spandex! #WomenSuck,1
986,cuz girls are stupid and pick assholes. Meanwhile they friend zone the good ones,1
987,sack up and talk to her pussy #WomenSuck,1
988,The main reason that <MENTION_4> doesn’t want to talk about her experiences with rape and sexual assault is that she is saving the stories for a more lucrative writing gig.,1
989,"What about the women who rape men and boys? Oh, wait, that doesn't exist because rape laws are gynocentric...#FeministLogic",1
990,Think all the rape put a bit of a dampener of liberation tbf,1
991,don't worry about it and go make me a sandwich woman. #WomenSuck,1
992,This is not rape culture for fucks sake. It’s literally just a scumbag taking advantage of their position. Nothing new under the sun.,1
993,A bit of consistency from the left regarding rape would be helpful. You lot only care when it’s white middle class types vs the patriarchy.,1
994,And enough women make false rape accusations against men for us not to trust you.,1
995,let's get weird! Summertime baby! #FuckBitches,1
996,you probably ruined all yours. Considering you're a woman,1
997,"Yeah, but who was the bitch that wouldn't let her answer?",1
998,I'm 16. Had plenty of women. They all suck b,1
999,stupid women fuck up my life #WomenSuck,1
1000,weird as fuck cuz women suck. #YouSuck,1
1001,"hey C Milton sloot, from the evidence I see ur a trashy bitch. Congrats on being a fuck up #WomenSuck",1
1002,I would give you some lovin back but I'm just here to point out where women fuck up. But thanks <3 #WomenSuck,1
1003,maybe if you women weren't so fucking indecisive you'd understand,1
1004,treating girls 'correctly' would involve fire and gasoline.,1
1005,"Just bitch, bitch, bitch because you don’t get the attention you want or the singular self-importance.",1
1006,99% of women in the olympics look like beefy dikes,1
1007,Alcohol doesn't give you an excuse to be a whore. #WomenSuck,1
1008,Another new day for women to fuck up #WomenSuck,1
1009,Anything that bleeds for a week and doesn't die is a monster #WomenSuck,1
1010,Asian girls have sideways vaginas #Fact,1
1011,break up with your girlfriends before you leave for college. Theyre just gonna tie you down and we all know they're gonna cheat #WomenSuck,1
1012,Calling guys immature doesn't make you any more mature. Ladies you need to find some other BS excuse for ditching us! #WomenSuck,1
1013,Cheerleaders make me fucking sick! It's not a sport you dumb skanks so go back to caking on your makeup. #WomenSuck,1
1014,C'mon everyone Re-Tweet this to spread the word! #WomenSuck,1
1015,Come on everyone spread the word! Let's get WomenSuckk big! #retweetthisone,1
1016,"Cook, clean, and deliver our awesome fucking offspring",1
1017,Dick em Dick em DOWN...DOWN...DOWN... I'll dick a bitch DOWN...DOWN...DOWN...,1
1018,Do you really think it's hot to dance all over black guys? You've completely ruined your image for us humans #WomenSuck,1
1019,Domestic abuse is never okay.... Unless your wife is a bitch #WomenSuck,1
1020,Don't fucking toy with me #WomenSuck,1
1021,"Don't get all excited. She may be talking to you, but she's probably talking to 4 other dudes as well #WomenSuck",1
1022,"Don't get offended ladies, men are always right",1
1023,Don't let chicks who smoke a lot suck your wiener... You'll get dick cancer #SmokingWomenSuck,1
1024,"Don't tug on my dick unless you plan on sucking it.... In other words, flirting is not acceptable!",1
1025,Everyone makes mistakes. But only women don't admit theirs #WomenSuck,1
1026,"Fake hair, fake nails, fake personality, and pounds of makeup...... And you expect a REAL guy? Gotcha bitch #WomenSuck",1
1027,For international women's day I'd like to offer up my penis to any of you bitches in need of some dick,1
1028,Gels getting overly emotional about things that don't matter? Color me shocked! #WomenSuck,1
1029,Get over yourselves ladies... You're wrong.... all the time!,1
1030,"Girls are not human beings, they're objects",1
1031,Girls Don't Poop... They just cry!,1
1032,Guys only have one heart so dont play with it.... But they have two balls so play with those #WomenSuck,1
1033,Guys relax. Leave the twitter fights to the professionals. I mean vaginals. I mean women. #WomenSuck,1
1034,Happy 4th of July everyone! Ladies don't fuck it up! () () () () <---- vaginas,1
1035,Hey guys thanks for following! Spread the word and make sure everyone knows #WomenSuck,1
1036,How many guys have you given your number so they would call you maybe? #Whore #WomenSuck,1
1037,I cannot stand girls that ALWAYS have to have a boyfriend. #AttentionWhores #WomenSuck,1
1038,"I don't know why women wear watches, there's a perfectly good clock on the stove. #WomenSuck",1
