,text,misogynous
896,"WUA MIA MADRE DICEVA IN RUSSO NEL MURO ALLA SIGNORA VICINA, DEVI MORIRE GRANDE PUTTANONA, IN RUSSO PERO CHE RIDERE.!!!!!!!",1
897,"WUA E POI MIA MADRE HA PURE DETTO A PAPA- E RAGAZZINA TOLK, SI METTEVA CON UN VECCHIO COME TE E CHE FA, PER SOLDI!!!!!! E PAPA HA RISPOSTO- NON E COLPA TUA, E COLPA DEL PUTTANONE CHE ESCE DA PUTTANA E ALCOLIZZATO!!!!!!!! ( WUA CHE FRASE)",1
898,Culona sfondata,1
899,"CULONA INCHIAVABILEMarco Travaglio.Troppo ridere, ma è da piangere. <URL>",1
900,buongiorno signora complimenti lei e bellissssssima e complimenti al suo gran bel culone da leccare e succhiare all infinito,1
901,"<MENTION_4> Sandrone é così . Spara in alto con i parametri . poi va a scendere.Giovane , Tettona , fisicata ,che gliela daGiovane , fisicata, che gliela daFisicata, che gliela daBasta che gliela da",1
902,sei una cagna,1
903,Ma se GDL che è un gran figa scopre di essere la piu cornuta d’Italia noi comuni mortali che cazzo dobbiamo pensare?!?,1
904,"ma puttanamadonna mi fa fare delle supersborrate questa gran puttanona, la adoro!!!! <URL>",1
905,Te lo infilo per bene nellapassera e ti faccio gridare come una troia,1
906,Sei proprio una prof - pompinara- da sborra,1
907,Ho appena visto Baye che asfalta la figa di legno là....Cioè lui mio nuovo idolo...Lo amo...Ha vinto...Ciao...#GF15 <URL>,1
908,"NO BRA - Personalmente???! Bisognerà inoltre tenerne conto, di così peraltro poca cosa, tanto più se con la culona si dovranno fare un sacco di porcellonate future. <URL>",1
909,"E poi uso solo il lucidalabbra, che il rossetto mi fa un po' puttanone ????",1
910,Se vieni a Taranto ti sborro da per tutto ti faccio sazziare di casso perché sei bellissima e bonazzaaaaaa baci baci dove vuoi tu,1
911,"Comunque è ufficiale, al #SalonedelMobileMilano la figa di legno è elemento di design e pertanto va contemplata. Va da sé che risulti scomoda e molto cara. Se volete qualcosa di più domestico andate all'Ikea, li pare vi siano gatte morte nei pomeriggi feriali.",1
912,"Brutto per brutto ti inculo io con forza, vengo a vivere da te così giorno e notte ti inculo per bene e sarebbero delle splendide giornate...a te piace prenderlo a me piace infilarlo, che giornate bellissime che potremmo trascorrere insieme!!",1
913,<MENTION_4> AHAHAHA MA NEANCHE MI RICONOSCI? SONO LA TUA AMICA MARINA LA CULONA OBESA?,1
914,"RT Comunque è ufficiale, al #SalonedelMobileMilano la figa di legno è elemento di design e pertanto va contemplata. Va…",1
915,Ma chi è il puttanone che è entrato nella casa del #GF15,1
916,Prima ti leccherei quella bella figa e dopo ti scoperei per ore,1
917,figa di legno #designweek,1
918,<MENTION_4> <MENTION_5> È un bel puttanone dai,1
919,Volevo salutare quel puttanone infame della mia ASMR artist preferita che non fa uscire un nuovo video da quasi 2 mesi mentre qua c’è gente che ha bisogno di rilassarsi e dormire. Baldracca maledetta ti prego torna da me.,1
920,"Oh, intanto dell'incontro tra la culona e Macròn emerge l'esigenza di modificare i trattati ed introdurre un nuovo fondo europeo. Tranquilli, il momento è tragico, ma nulla di serio.",1
921,"Son contento, ma quando sgomitiamo la banda della culona tedesca che si fotte 300 miliardi di surplus commerciale all'anno???",1
922,Altre #novità al #SaloneDelMobile altre alla figa di legno?,1
923,Marco Travaglio. La vera storia di Berlusconi e della Culona Inchiavabi... <URL> via,1
924,"ho il culo grande ma non così grande da aver un bel culo enorme, insomma sono ingrassata tantissimo ma non abbastanza da fare il giro e ridiventare figa",1
925,Quindi la tipa del negozio è il puttanone dei primi capitoli? ?,1
926,In questa casa amiamo una sola troia e questa troia è jimin,1
927,complimenti 6 proprio una super figa da scopare se ti va <URL>,1
928,questo perché tutti hanno capito che sei una cagna STO MALEEEWWBAJAJSJJAHSHAHAHAHHAHAAH,1
929,Quindi secondo voi servi il fatto che loro sono il primo partito come il partito della culona inchiavabile non conta nulla???????,1
930,Forse dovrei diventare una figa di legno qui.,1
931,Mia moglie donna matura con un bel culone <URL>,1
932,#MATRIMONIOAPRIMAVISTA donna schiava cucina. Buone basi ??,1
933,MA CHE PUTTANA CVE SEI IO TI FACCIO MALE CHE CAZZO UCCIDITI,1
934,Pompinara per eccellenza la stella di tw,1
935,Vieni che ti sborro tutta,1
936,È ufficialmente arrivata la bella stagione. Al battuage è pieno di gente che è uscita a fare il puttanone. (Semi cit.),1
937,Che faccia da troia. .. darei 5 anni della mia vita per trascorrere un week end lussurioso con te. ..,1
938,Che pezzo di figa ???,1
939,Ma quale psicopatico? razza di maleducata tettona — sto morendo <URL>,1
940,io ti inculo.,1
941,Gladys la culona iajsjajajajajssjsjsjsj,1
942,per ora solo censurata ! se ti comporterai come la troia che sei potrei esibirti per bene davanti a tutti!<URL>,1
943,Sei una grandissima troia succhia cazzi é vero,1
944,... Te AMOOOOO CULONA BELLISIMAAAA ... KISSES ...,1
945,Piacerebbe anche a me essere curato da questa bellissima infermiera tettona!,1
946,mmmmm bella tettona tutta da leccare e sborrare,1
947,Ormai tutti ti conoscono per quello che sei! Una troia succhiacazzi!<URL>,1
948,Ti sborro in bocca,1
949,Te comunque era meglio se rimanevi a casa a fare le calze.....,1
950,Niente ha ragione lei. Avrei dovuto scrivere quello che faceva cucu alla Merkel e la chiamava culona. Oppure quello che faceva le corna nella foto di gruppo al parlamento europeo. O anche quello che raccontava barzellette spinte sui,1
951,Bravissima pompinara,1
952,"Meravigliosa, e adesso anche un po' culona",1
953,Ma che culona ha un corpo di una ventenne!!,1
954,Eh la culona deve mettere apppposto #deuscheshit e Merdon le aziende francesi alla canna del gasMa il problema siamo noi,1
955,"C'è sotto qualcosa e nn di buono,adesso o mai più,mi preoccupa ciò ke vogliono fare micron e culona",1
956,Culona? Ma stai scherzando vero ?,1
957,"Che voglia di gita in pullman con la classe sui sedili dietro e i cori e i canti e aspettare le gallerie per correre a palpare la tettona e invece era Ciccio e le risate e i limonini pure quelli con Ciccio e mi manda ancora gli auguri di natale e compleanno Ciccio, chissà perché.",1
958,Ragà ma ci pensate quanto possano far cambiare la percezione che si ha di una persona i capelli?Tipo Sammy che è passato da ragazzo della porta accanto a puttanone da combattimento?RAGÀ NON SI SCHERZA CON IL POTERE DEI CAPELLI cioè CAN YOU BELIEVE CHE SONO LA STESSA PERSONA???? <URL>,1
959,io Pensavo ti riferissi al puttanone.,1
960,"La tettona del corso che viene a fare così scollata se la professoressa è sposata con due figli? Forse ha saputo da qualcuno che è un marito di copertura, chissà...",1
961,(oltretutto è pure nipote di nota culona inchiavabbile ma cancelliera!),1
962,hummmm ti piacerebbe farti inculare come lei... puttanella di una cagna....????,1
963,FIDATI CHE LA MAMMA PUTTANA LI AVREBBE PRESI A SCHIAFFI SE AVESSE SAPUTO COME TRATTANO I GATTI,1
964,il ragazzo di colore sta simpatico invece patri e na racconandata pompinara,1
965,<MENTION_4> <MENTION_5> Adesso se ti giri e ci fai vedere anche il tuo bel culone.... mmmmmmh... ??,1
966,"L'uomo de coccio si accompagna egregiamente con la figa di legno, #20aprile",1
967,Ti scopo le tettone e ti sborro in faccia,1
968,"Che bel puttanone che sei, un troione mai visto",1
969,Super tettona ma che misura sono amore ????,1
970,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> <MENTION_9> <MENTION_10> <MENTION_11> Ti scopo la fica e il culo e ti sborro sulle scarpe,1
971,Meglio un puttanone,1
972,#uominiedonne In spiaggia sotto al sole con 50 gradi all'ombra lei vai tutta di nero e con i tacchi tipo puttanone di lido.,1
973,#uominiedonne DONATELLA.: er puttanone!,1
974,messa cosi con il mio cazzo ti sfonderei la figa e il culo.!! <URL>,1
975,"diabolico (e sempre impunito"") Berluschino ""sabota giorno e notte"" (l'ha giurato alla Culona teutonica) l'odiato ""finto estremista"" Matteo 2, mettendogli tra i piedi ogni ""trabocchetto"" !- Alla fine= Salvino e DiMaggino : con in mano ""il cerino"" (sp",1
976,un gran bel pezzo di figa,1
977,Ciaoo bella culona,1
978,"A me sembrava fosse Gran Pezzo di Figa, vicino a Magnifico Culo!",1
979,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> <MENTION_9> <MENTION_10> <MENTION_11> <MENTION_12> <MENTION_13> <MENTION_14> <MENTION_15> <MENTION_16> <MENTION_17> <MENTION_18> <MENTION_19>,1
980,Che gran troia che sei sono di Roma e mi piacerebbe schizzarti addosso mentre il cornuto guarda!!!! <URL>,1
981,Ciao ramona bella tettona sei sempre sexi bellissima patatona bella bagnata uuummm,1
982,La perpetua e' un puttanone,1
983,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> <MENTION_9> <MENTION_10> <MENTION_11> <MENTION_12> <MENTION_13> <MENTION_14> <MENTION_15> <MENTION_16> <MENTION_17> <MENTION_18> <MENTION_19>,1
984,Mia mamma: “al grande fratello c’è una ti somiglia troppo nei modi di fare” vado a vedere il personaggio è una demente figa di legno e che sta sul cazzo a tutti. Ok grazie mi fa piacere questo accostamento mamma,1
985,mi chiedo di cosa ti strafai x concepire questi discorsi allucinanti la merda che votava x voi ha creduto di poter vivere da parassita sono i votanti che vi spartite voi e i 5 stelle ....il centrodestra non e' un partito ne nazista ne stal,1
986,Ti inculo e te urla di piacere troia <URL>,1
987,UN BEL CULO DA SFONDARE? <URL> ? ww videodi sesso it video incesto familiare italiano lei troia lui cornuto 3 scopate video private free xxx videoamatoriali Carmella krossa giovane coppia amatorial,1
988,Tipo Veronica che di giorno faceva la baby sitter e di notte faceva il puttanone nei locali,1
989,sei una cagna con collare <URL>,1
990,Fantastica tettona sexy <URL>,1
991,Tu eri la troia sottomessa e scopata in questo caso ?,1
992,Io e la mia migliore amica ci completiamo. Infatti lei è tettona.,1
993,e chi e' il gran puttanone???????? #etucosamonti? <URL>,1
994,Che sexy cameriera!!! Mi manchi tettona... Ho voglia di rivederti...,1
995,Stai zitta puttana,1
996,e porcona ti sborro in figa,1
997,si anche io ! due sono quelli con le foto della nota baldracca dai capelli blu che cambia nome ogni tre giorni e cerca di vendere credo qualche sito per segalitici o incontri con vecchi battone radioattive,1
998,Te lo do volentieri i figa e culo troia e ti sborro in bocca,1
999,Allarga le cosce e vedrai che splendida giornata ti inculo x bene,1
1000,Tipo un puttanone... che disagio... <URL>,1
1001,Che troia che sei,1
1002,Ti scopo quelle tettone succose...fino a sborrarti in faccia...mentre con la mano ti sgrilletto la figa...e tu gridando come una cagna laverai la mia mano squirtando!!,1
1003,RT Mia moglie e una lurida troia <URL>,1
1004,vieni da me ... che ti sborro dappertutto ... Giovanni 339 3867640 Bologna,1
1005,"sbrigatevi che Mattarella telefona alla Culona"" in Germania e so cazzi!""",1
1006,Bentornata su Twitter tettona!!!,1
1007,Sei una grande pompinara,1
1008,che bel culone .......,1
1009,Ti sborro tutta anche le orecchie!!!,1
1010,che troia che sei....,1
1011,Tettona mia?,1
1012,Con sta faccia da Troia come fai a non venire subito???,1
1013,Che bei pompini che fai fallo anche a me cosi ti sborro il mio caldo nettare tutto in bocca.,1
1014,Pezzo di figa ????????????????????????,1
1015,Se é acida allora si crede figa ma in realtà é la più cessa tra le sue amiche.,1
1016,"che poi il balletto te lo fa pure jlo, e anche meglio.il puttanone te lo fa pure jlo, e anche meglio.il testo dei cartoni animati bicicleta barbita te lo fa pure jlola voce non pervenuta per entrambe. quindi le armi sono pari.eppure JLO non attacca.",1
1017,Certo che pure la figa di legno alla quale risponde eh....,1
1018,Bel culone della mia amica <URL>,1
1019,ciao tesoro buon pm e buon weekend se vuoi ti sborro io sui piedi e in bocca con la crema calda con il mio cazzo da 23 cm,1
1020,complimenti bella signora che gran bel culone. Sei stupendamente FEMMINA . Mmmmm,1
1021,Che puttanona,1
1022,Ora si che ti sborro tutta,1
1023,Io ti scopo forte così puttana,1
1024,wow che bel culone....,1
1025,GRANDISSIMA TROIA POMPINARA!!!!,1
1026,RT Che bel culone,1
1027,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> <MENTION_9> <MENTION_10> <MENTION_11> <MENTION_12> <MENTION_13> Sei una puttanona konic,1
1028,ti ho segnalato io lurida troia,1
1029,Ti sborro in bocca che passione,1
1030,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> grande follador! anche la tettona non è male....????????,1
1031,Pompinara di lusso,1
1032,PUTTANA TI STO ASPETTANDO TI SBATTO BAEKHYUN IN FACCIA APPENA ARRIVI <URL>,1
1033,"Perchè vorrebbe essere sottomessa con la forza da un negrone corpulento che la tiri fuori dall'incubo delle coniugazioni grammaticali.E noi dobbiamo prenderci carico delle istanze del suo inconscio, senza onorario.",1
1034,Il ciclo mi fa diventare tettona,1
1035,Mariana che disperatamente vuole separare baye da Lucia.A stronza guarda che te mando fuori appena vai in nomination a coayo de tenemmePatrizia una settimana in più. Che cazzo di gioco stai a fa!?Schifosa.#gf15 #vogliamoladirettah24,1
1036,<MENTION_3>_IT <MENTION_3>_FR <MENTION_3>_DE <MENTION_3>_ES <MENTION_3>_UK <MENTION_3>_NL <MENTION_9> <MENTION_10> Non resisto a vedere la tua faccia vogliosa ummmmm libidine erotica assolutamente irresistibile sei tutta da sborrare scopare fica culo bocca una faccia da pompinar,1
1037,wow ma che pezzo di figa che sei,1
1038,"Grazie mille, sei un tesoro, ma non mi starebbero ♥️ in foto non sembra ma sono una culona :’)",1
1039,Udo poi quando governano questi che fai? Formatti tutto e ti converti subito? Ma ci pensi la merkel che si prende della culona inchiavabile anche da Matteo e Giggino? ?,1
1040,"Asia Argento siccome capisci che se lo scrivessi tu un commento così demenziale ti prenderebbero a gatti morti in faccia, queste perle ce le propini ritwittandole da un poveraccio. Sei più da compatire che da biasimare.",1
1041,x la vacca musulmana&gt;&gt; egregio baldracca musulmana fetente- questo dovevano fare a te - brutta puttana di merda.,1
1042,Fratellastri di padre che è il Dio Calcio ma l'unica gran SUCAMINCHIA È QUELLA GRAN PUTTANONA CHE TI HA SFORNATO ⚫??,1
1043,Selvaggia stasera più acida del solito. Ha rotto proprio le palle. Arriverà il giorno che qualcuno le sbatterà in faccia che lei non è perfetta e non è nessuno per giudicare gli altri. #BallandoConLeStelle,1
1044,Buona sera tettona,1
1045,che troia che sei HO SOLO DETTO UN PO' DI PIÙ <URL>,1
1046,Eccola la pompinara,1
1047,un puttanone industriale AH ah ah ah ah ah ah ah (scherzoo),1
1048,"Solare e depressa,bulimica, tettona pentita mancano solo i pappataci #ungiornoinpretura",1
1049,Cosa c'entra l'ex cavaliere poi me lo spiega! Juncker è tutto ciò che di più merdoso l'Europa potesse esprimere come capo della famigerata Commissione. Infatti è piaciuto subito alla culona crucca! Se crepasse domani stapperei un paio di,1
1050,"Se fosse vissuta oggi, Marianna de Leyva (in arte Gertrude alias la Monaca di Monza) sarebbe stata una figa di legno tacciabile di frigidità. #ungiornoinpretura",1
1051,"Cerco di scrivere pensieri profondi, profondissimi, e non mi si caga nessuno. Due puttanone scattano 18 selfie al giorno e ricevono, oltre alla bava, 200/300/400 cuoricini. Bene, ma non benissimo.",1
1052,"Bisti, calle culona",1
1053,PUTTANONE. ✔️,1
1054,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> <MENTION_11>EU <MENTION_10> <MENTION_11> Che bella figa ché ai mi piacerebbe leccare tutta amore mio ti scoperei,1
1055,culona dice jsjs jacky,1
1056,Ciao moglie Tettona vogliamo essere amici? Io il tuo infedele amico.,1
1057,bella pompinara,1
1058,ciao bella pompinara,1
1059,mano a mano con la beluuuu kessel alias culona?,1
1060,Ciao gattina che bel culo e ché figa mi piacerebbe scoparli entrambi i buchi seguimi in pvt.kiss kiss,1
1061,La certezza rappresentata a Königsberg dalle passeggiate di Kant delle cinque per me è rappresentata dal follow quotidiano della strappona tettona che evidentemente trova in comune con me l’interesse per la “dance” (?).,1
1062,Porca troia che culoooo te lo mordereiiiii mmmmm te lo prenderei a schiaffi quel bel culo andi love you much nice you,1
1063,Ancora rompi il caxxo? Ma sparati brutta e vecchia baldracca,1
1064,"Dio,che troia che sei...Come mi piacerebbe riempirti di sborra mentre stai messa così.... ??",1
1065,Che brutta la vita da sedentaria culona lardosa,1
1066,"ma che cazzo vi lamentate di claudia che lecca una cannuccia quando siete i primi che vi fareste leccare ben altro da una figa del genere? io in primis, ovviamente",1
1067,un bel culone tutto da trombare e da sfondare,1
1068,Sempre meglio della figa di legno,1
1069,mmmm che bella cagna... ti scoperei umiliandoti già mi eccito immaginando i tuoi gemiti di piacere ???,1
1070,prima e dopo sempre un gran pezzo di figa sei rimasta baci mmmm,1
1071,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> <MENTION_9> <MENTION_10> <MENTION_11> <MENTION_12> <MENTION_13> <MENTION_14> <MENTION_15> <MENTION_16> Ti sborro in bocca e sulle tette,1
1072,APPARATO RIPRODUTTORE OPPURE LA TETTONA PLACCHE,1
1073,la tettona placche ho pianto ok e IN FISICA,1
1074,che fantastica porca !! mi piacerebbe davvero innaffiartele a litri bollenti quelle tettone e poi giu tutto in gola,1
1075,chi è e come si chiama questa bella tettona tutta da trombare,1
1076,Certo Obama sta meglio accanto a Melania che alla culona di Michelle che se le togli parrucca sembra un uomo!,1
1077,Che pompinara....,1
1078,sei una puttana laida collusa con spacciatori e criminali. Quanto soldi prendi dallo spaccio di stupefacenti brutta merdosa succhia cazzi,1
1079,"-ci è rimasta di merda perché so quanto lei non si tolleri per via del suo peso e ce la sta mettendo tutta per dimagrire.Questa troia sa anche che Cri ha passato momenti dove si ficcava un dito in gola pur di essere magra e porcodio vi giuro, non sapete q",1
1080,Quella troia mi ha dato del succhiacazzi <URL>,1
1081,Le professoresse mi chiamavano “Faccia d’angelo” ora capisco che magari a te si riferivano con “faccia da troia” MA STACCI,1
1082,troietta ti inculerei e nel frattempo ti mungerei il cazzo e ti farei sborrare nelle mani poi aggiungerei la mia e ti farei ingoiare tutto troia,1
1083,Ilaria D'Amico lurida cagna.E t'agg trattat! #ForzaNapoliSempre,1
1084,Soccia che pezzo di Figa ????,1
1085,"Secondo me suona meglio di “sono una figa di legno, che ci posso fare” hahah <URL>",1
